ticker,date,open,high,low,close,volume
V,2021-05-11,215.66,218.25,214.02,217.34,7633300
V,2021-05-12,215.56,216.88,212.36,212.66,7721300
V,2021-05-13,213.82,217.10,213.22,215.98,6650100
V,2021-05-14,217.98,219.61,217.11,219.06,4777200
V,2021-05-17,218.33,219.28,217.50,218.58,5534200
V,2021-05-18,220.46,221.23,217.61,217.74,6900000
V,2021-05-19,215.03,217.05,214.09,216.80,9311900
V,2021-05-20,217.62,219.70,217.42,218.58,7478600
V,2021-05-21,219.01,221.35,218.69,218.90,5603900
V,2021-05-24,220.04,222.12,219.73,221.36,4040100
V,2021-05-25,221.92,222.20,220.49,221.07,4689100
V,2021-05-26,220.14,221.39,218.52,219.19,4295600
V,2021-05-27,219.86,220.49,218.51,218.99,5969600
V,2021-05-28,219.69,221.47,219.27,219.41,5779700
V,2021-06-01,221.48,222.10,218.43,218.77,5091500
V,2021-06-02,221.27,225.02,220.84,221.69,9081100
V,2021-06-03,221.05,222.39,219.87,220.19,6382400
V,2021-06-04,221.39,222.69,220.79,222.15,5085700
V,2021-06-07,224.77,226.54,222.10,223.29,5421300
V,2021-06-08,224.09,224.77,222.17,224.00,4170600
V,2021-06-09,224.43,226.70,224.06,224.25,4659000
V,2021-06-10,225.01,226.13,224.07,225.83,4452500
V,2021-06-11,226.26,227.27,225.60,226.81,5378300
V,2021-06-14,226.56,227.06,223.53,225.96,5805800
V,2021-06-15,226.30,226.65,224.55,224.89,7093800
V,2021-06-16,225.51,226.05,220.09,221.63,8905400
V,2021-06-17,221.26,225.24,221.26,224.09,6876700
V,2021-06-18,222.45,224.12,221.27,222.41,8840000
V,2021-06-21,223.42,226.85,222.40,226.19,7298400
V,2021-06-22,226.17,227.90,225.15,227.74,8858400
V,2021-06-23,227.28,227.73,225.82,226.54,6814700
V,2021-06-24,228.78,229.98,227.24,228.04,4611500
V,2021-06-25,228.20,230.20,228.12,229.08,7825200
V,2021-06-28,229.74,230.10,223.81,225.97,9301700
V,2021-06-29,226.43,228.31,226.02,227.76,11897700
V,2021-06-30,226.95,228.20,225.71,225.71,7797100
V,2021-07-01,226.07,228.05,225.93,226.99,5329600
V,2021-07-02,227.65,230.49,227.64,230.35,4383700
V,2021-07-06,231.19,232.26,228.98,231.29,8048700
V,2021-07-07,231.92,232.68,230.03,231.67,4366100
V,2021-07-08,228.75,228.84,226.41,228.40,6388000
V,2021-07-09,230.47,231.14,229.18,230.19,5615900
V,2021-07-12,229.34,230.23,229.04,229.62,7010700
V,2021-07-13,229.98,234.07,229.98,233.94,8079200
V,2021-07-14,234.78,238.25,234.39,237.45,8693400
V,2021-07-15,236.80,240.17,236.80,239.92,10135100
V,2021-07-16,241.31,241.77,238.93,239.51,8674500
V,2021-07-19,235.52,235.97,230.61,232.07,11474600
V,2021-07-20,232.29,235.74,231.20,234.28,7072300
V,2021-07-21,234.85,238.33,233.89,235.20,11241400
V,2021-07-22,235.32,236.84,234.71,235.67,10293600
V,2021-07-23,238.20,241.33,238.20,240.38,6766000
V,2021-07-26,240.56,241.67,239.10,241.57,4879000
V,2021-07-27,240.54,243.90,239.61,242.22,7038300
V,2021-07-28,241.37,242.77,237.38,238.37,9036500
V,2021-07-29,239.50,241.69,238.53,239.32,7495300
V,2021-07-30,238.63,239.84,237.46,237.84,5804700
V,2021-08-02,237.69,239.23,230.10,231.46,9989500
V,2021-08-03,232.28,233.01,225.91,228.86,9839000
V,2021-08-04,228.78,229.31,226.89,228.46,8171800
V,2021-08-05,228.40,231.91,228.23,231.87,5337500
V,2021-08-06,231.67,234.18,231.54,233.02,4509700
V,2021-08-09,233.36,233.78,229.79,231.67,5226900
V,2021-08-10,232.16,232.96,227.39,229.81,7185700
V,2021-08-11,229.82,230.09,226.44,226.90,7375700
V,2021-08-12,226.08,226.29,223.31,224.05,9867000
V,2021-08-13,224.25,225.48,223.67,224.88,5445400
V,2021-08-16,224.46,227.62,222.51,227.50,7575900
V,2021-08-17,227.15,227.80,225.43,226.70,6850500
V,2021-08-18,226.11,226.53,223.74,223.90,4996500
V,2021-08-19,221.39,224.67,221.26,223.84,5761300
V,2021-08-20,224.13,224.41,222.61,223.64,5522200
V,2021-08-23,224.93,226.82,224.25,226.32,6342000
V,2021-08-24,227.19,228.30,226.14,226.42,5081800
V,2021-08-25,227.15,227.15,224.33,224.82,5277100
V,2021-08-26,224.38,224.86,222.47,222.82,5889100
V,2021-08-27,223.31,225.27,222.54,224.92,6369000
V,2021-08-30,224.92,225.87,222.24,223.51,6448000
V,2021-08-31,223.20,224.10,221.03,221.45,9405100
V,2021-09-01,221.45,223.08,221.13,222.44,8177600
V,2021-09-02,222.74,222.85,214.55,216.70,19708800
V,2021-09-03,216.52,219.71,215.89,217.59,11532000
V,2021-09-07,219.17,220.39,218.32,218.72,9662600
V,2021-09-08,219.79,222.53,219.46,221.44,10652600
V,2021-09-09,221.65,222.32,219.52,219.89,5853000
V,2021-09-10,222.18,222.36,217.31,217.40,6715400
V,2021-09-13,218.00,219.61,215.95,217.13,6808100
V,2021-09-14,217.49,218.27,214.86,215.58,6575700
V,2021-09-15,215.09,217.33,213.97,216.34,6535800
V,2021-09-16,216.39,217.68,215.31,216.84,5928500
V,2021-09-17,215.02,216.23,211.98,214.35,13787400
V,2021-09-20,209.72,213.14,209.09,212.70,8822600
V,2021-09-21,213.38,214.75,211.67,212.82,7033600
V,2021-09-22,214.01,216.62,213.72,215.31,6005900
V,2021-09-23,217.49,221.06,216.87,220.69,7952700
V,2021-09-24,221.29,224.21,220.99,223.86,6461200
V,2021-09-27,223.98,225.54,221.13,221.93,6881100
V,2021-09-28,221.23,221.23,216.52,218.03,6951400
V,2021-09-29,219.23,221.37,218.54,219.11,6432700
V,2021-09-30,219.98,221.15,215.20,215.31,7128500
V,2021-10-01,216.69,223.83,216.01,222.77,7925400
V,2021-10-04,222.32,222.64,213.44,217.23,10283400
V,2021-10-05,217.95,219.79,216.44,216.79,5814000
V,2021-10-06,214.63,219.05,213.86,218.95,5420900
V,2021-10-07,221.27,223.44,220.86,222.85,6561900
V,2021-10-08,223.29,224.96,222.50,222.58,3735200
V,2021-10-11,222.33,222.63,217.36,217.59,5620200
V,2021-10-12,218.03,218.67,215.48,216.57,5448200
V,2021-10-13,215.68,218.32,211.33,215.03,9076000
V,2021-10-14,216.64,218.12,215.61,217.66,5590500
V,2021-10-15,219.63,223.37,219.16,223.28,6355100
V,2021-10-18,222.50,224.99,220.52,222.95,5580200
V,2021-10-19,224.21,225.84,222.98,225.72,4409700
V,2021-10-20,225.67,225.99,223.59,223.69,5401800
V,2021-10-21,223.00,223.12,218.74,222.55,5982200
V,2021-10-22,222.60,225.05,221.07,223.51,3788000
V,2021-10-25,225.66,227.02,224.53,226.07,4938700
V,2021-10-26,227.67,229.05,223.61,224.08,7814500
V,2021-10-27,217.25,217.25,208.46,208.58,22958100
V,2021-10-28,211.93,212.65,202.03,202.83,23199400
V,2021-10-29,202.23,206.54,201.58,204.70,14329800
V,2021-11-01,206.36,208.06,204.39,205.37,13210300
V,2021-11-02,206.04,206.23,200.88,202.16,14688700
V,2021-11-03,202.69,203.13,199.83,201.15,11486700
V,2021-11-04,202.18,205.27,200.93,201.81,11368200
V,2021-11-05,204.87,210.36,204.30,209.44,14273600
V,2021-11-08,211.08,214.21,210.87,213.13,13500100
V,2021-11-09,212.36,213.05,205.81,206.27,11535000
V,2021-11-10,206.78,210.08,206.57,208.73,10063600
V,2021-11-11,209.61,209.91,203.50,203.75,13546900
V,2021-11-12,204.80,206.81,204.73,205.37,7660500
V,2021-11-15,206.85,209.54,205.10,205.57,9596900
V,2021-11-16,205.44,208.82,204.95,208.36,8719600
V,2021-11-17,199.42,200.74,193.14,198.56,38379600
V,2021-11-18,199.96,201.28,194.89,196.89,18292200
V,2021-11-19,195.64,197.05,193.52,194.50,18032600
V,2021-11-22,193.66,195.31,188.43,189.38,21185800
V,2021-11-23,190.73,192.62,188.22,192.20,14742700
V,2021-11-24,191.89,197.49,191.38,196.81,12026800
V,2021-11-26,187.19,192.88,186.45,191.39,10987600
V,2021-11-29,194.63,194.87,189.17,190.07,14633500
V,2021-11-30,189.08,191.40,186.46,187.63,16023000
V,2021-12-01,189.82,190.57,184.08,184.13,13204900
V,2021-12-02,185.92,193.12,185.77,192.01,13976300
V,2021-12-03,191.99,192.18,187.89,190.10,10660500
V,2021-12-06,192.47,197.75,191.47,196.26,10722100
V,2021-12-07,199.47,201.35,199.37,200.80,11897200
V,2021-12-08,201.08,202.84,199.19,202.37,11749200
V,2021-12-09,201.91,205.48,200.61,204.69,10176800
V,2021-12-10,205.19,207.46,204.18,206.64,8882700
V,2021-12-13,205.72,206.56,203.33,204.33,8844300
V,2021-12-14,204.05,206.61,201.85,203.33,9832300
V,2021-12-15,202.77,205.76,201.27,205.58,10892500
V,2021-12-16,208.47,209.42,204.91,207.58,8548400
V,2021-12-17,206.06,206.45,201.21,205.17,11578400
V,2021-12-20,202.47,203.12,200.31,202.13,9434400
V,2021-12-21,203.94,209.31,203.69,208.56,6993700
V,2021-12-22,207.07,212.00,207.07,211.05,6003400
V,2021-12-23,211.52,211.60,209.76,209.76,4798200
V,2021-12-27,210.78,211.21,208.07,210.73,4818400
V,2021-12-28,209.17,212.77,208.75,211.14,4279800
V,2021-12-29,210.86,212.00,210.44,211.26,3223100
V,2021-12-30,211.06,212.21,210.27,210.97,3812800
V,2021-12-31,209.94,211.07,208.66,209.84,4723300
V,2022-01-03,210.63,215.02,210.13,214.41,7694500
V,2022-01-04,214.97,219.60,214.78,215.41,10629300
V,2022-01-05,215.59,218.13,212.95,213.03,9594600
V,2022-01-06,210.90,214.88,210.66,212.79,7877500
V,2022-01-07,210.42,213.22,208.81,210.09,10702100
V,2022-01-10,207.20,207.41,199.96,205.25,11978600
V,2022-01-11,204.72,208.14,202.13,207.59,8803100
V,2022-01-12,207.68,210.69,207.04,208.88,6923300
V,2022-01-13,209.98,213.49,207.86,208.19,8867700
V,2022-01-14,207.38,211.33,206.94,207.87,8838100
V,2022-01-18,209.04,210.04,207.54,208.88,9099300
V,2022-01-19,206.25,211.32,205.39,207.88,9399800
V,2022-01-20,207.92,212.64,207.16,207.56,8532700
V,2022-01-21,208.63,208.77,199.30,199.41,16200200
V,2022-01-24,195.77,196.30,189.45,195.45,16054000
V,2022-01-25,193.30,198.87,190.75,195.60,12125500
V,2022-01-26,197.81,204.18,197.22,199.35,10817600
V,2022-01-27,202.86,204.28,199.33,199.62,12009800
V,2022-01-28,213.65,220.89,209.25,220.78,26425300
V,2022-01-31,218.40,219.21,215.01,219.00,12380600
V,2022-02-01,219.71,227.18,219.25,225.00,12247200
V,2022-02-02,223.97,228.38,222.72,227.96,10590500
V,2022-02-03,225.66,226.09,223.25,224.20,9968000
V,2022-02-04,221.26,222.93,217.82,221.15,10848100
V,2022-02-07,220.78,222.64,218.85,219.96,5984500
V,2022-02-08,219.09,221.26,217.63,220.72,7542000
V,2022-02-09,222.84,225.76,222.83,223.55,7772800
V,2022-02-10,221.16,223.03,218.10,218.80,6794600
V,2022-02-11,220.41,222.20,216.81,217.92,7535200
V,2022-02-14,216.57,220.42,216.10,218.56,8280800
V,2022-02-15,220.43,222.39,218.14,220.96,9461700
V,2022-02-16,220.65,222.96,218.81,221.93,9561300
V,2022-02-17,221.52,221.92,217.42,217.85,8131200
V,2022-02-18,217.84,218.94,215.16,215.98,8121200
V,2022-02-22,214.37,217.59,213.30,214.66,9928800
V,2022-02-23,216.13,217.53,208.93,209.45,8669900
V,2022-02-24,197.25,211.30,195.38,210.76,13463400
V,2022-02-25,210.75,214.04,207.80,212.67,8463600
V,2022-02-28,209.50,212.07,206.82,209.61,8409400
V,2022-03-01,208.02,208.67,201.04,202.68,9317800
V,2022-03-02,200.67,204.20,199.98,202.20,8865700
V,2022-03-03,204.21,205.13,200.34,200.99,8610000
V,2022-03-04,198.83,200.16,190.93,194.26,10912300
V,2022-03-07,193.82,194.15,184.33,184.96,13412400
V,2022-03-08,184.29,190.51,181.05,185.94,11070900
V,2022-03-09,190.58,194.46,189.36,193.75,8457600
V,2022-03-10,190.97,193.92,190.39,192.01,7061600
V,2022-03-11,194.71,194.79,190.54,190.79,5432100
V,2022-03-14,192.45,198.27,192.19,194.30,7994700
V,2022-03-15,196.01,200.20,195.34,199.93,8277700
V,2022-03-16,203.68,207.24,200.77,205.49,9232300
V,2022-03-17,203.61,207.11,202.44,207.02,6668500
V,2022-03-18,205.33,212.66,203.96,212.51,14620800
V,2022-03-21,209.83,211.49,208.09,210.51,6101500
V,2022-03-22,211.28,212.96,210.64,211.89,6259900
V,2022-03-23,208.82,210.75,207.75,208.22,6008000
V,2022-03-24,208.52,211.11,207.56,210.77,5487000
V,2022-03-25,211.84,212.34,209.20,211.85,5051400
V,2022-03-28,211.92,214.33,210.96,214.12,4316800
V,2022-03-29,218.07,221.92,217.04,221.25,8032500
V,2022-03-30,219.04,219.35,216.02,217.21,7084000
V,2022-03-31,217.17,219.12,213.80,215.09,10759500
V,2022-04-01,216.36,219.81,215.54,219.54,6559600
V,2022-04-04,218.96,222.34,218.19,220.88,8521200
V,2022-04-05,220.00,222.10,218.53,219.28,4658000
V,2022-04-06,216.07,216.16,212.04,212.42,7430000
V,2022-04-07,211.74,212.10,207.25,209.64,6995100
V,2022-04-08,208.34,212.80,206.66,210.45,5438600
V,2022-04-11,208.77,210.76,206.98,208.28,6942700
V,2022-04-12,209.98,210.46,204.36,205.03,7446600
V,2022-04-13,204.09,207.41,200.93,206.85,8052900
V,2022-04-14,207.82,209.45,206.13,206.38,8191600
V,2022-04-18,205.30,209.33,205.15,206.75,4744400
V,2022-04-19,206.68,209.99,206.04,209.21,5028800
V,2022-04-20,212.08,214.17,210.84,211.23,7178300
V,2022-04-21,212.90,217.18,208.87,209.93,8850300
V,2022-04-22,209.73,210.04,201.69,201.90,6201100
V,2022-04-25,200.14,204.19,199.15,203.63,6839400
V,2022-04-26,200.75,202.28,195.04,195.04,8155300
V,2022-04-27,210.83,215.12,206.64,207.66,15955800
V,2022-04-28,213.76,218.16,212.67,214.02,10799100
V,2022-04-29,212.04,214.54,205.96,206.71,7965000
V,2022-05-02,205.39,205.75,200.73,205.16,8803700
V,2022-05-03,207.18,207.18,200.06,202.28,6616900
V,2022-05-04,203.05,208.33,199.15,208.06,7191100
V,2022-05-05,205.88,208.12,196.96,199.06,7749600
V,2022-05-06,197.62,199.53,194.19,196.71,8825300
V,2022-05-09,194.03,194.71,186.30,187.19,10314100
V,2022-05-10,190.79,191.80,185.22,187.75,11016500
V,2022-05-11,187.66,192.35,185.64,190.80,9427300
V,2022-05-12,189.03,190.52,184.58,188.49,9308600
V,2022-05-13,191.43,194.87,190.95,193.60,6684500
V,2022-05-16,191.74,194.29,190.34,192.22,5161300
V,2022-05-17,197.12,199.01,194.49,198.24,7265600
V,2022-05-18,197.09,199.65,193.50,194.34,8748200
V,2022-05-19,190.80,194.76,187.85,191.79,9012400
V,2022-05-20,194.03,195.96,188.54,193.41,6966600
V,2022-05-23,195.20,202.08,195.10,201.69,12187400
V,2022-05-24,198.15,198.89,193.41,196.90,7458500
V,2022-05-25,194.92,199.16,194.81,198.08,5457200
V,2022-05-26,199.31,203.81,198.89,202.66,9212300
V,2022-05-27,204.07,207.20,203.72,206.86,4897200
V,2022-05-31,204.44,208.29,203.20,206.17,9586400
V,2022-06-01,206.06,208.06,202.92,204.00,5246100
V,2022-06-02,205.90,209.17,205.12,208.97,5337200
V,2022-06-03,206.93,208.16,205.30,206.64,4352500
V,2022-06-06,209.36,211.43,206.10,206.92,3965100
V,2022-06-07,205.15,208.90,204.77,208.44,4493300
V,2022-06-08,207.72,209.48,206.82,207.47,3646300
V,2022-06-09,206.58,207.67,200.20,200.29,5138600
V,2022-06-10,195.95,197.67,193.55,193.87,5162500
V,2022-06-13,187.54,190.35,185.68,186.83,7119200
V,2022-06-14,187.27,188.85,186.33,188.05,6441200
V,2022-06-15,190.44,193.21,186.80,190.62,6490000
V,2022-06-16,186.00,186.45,182.23,183.71,9887200
V,2022-06-17,181.65,185.90,180.66,184.64,15089300
V,2022-06-21,190.18,191.17,188.26,188.90,6241600
V,2022-06-22,185.85,190.84,185.63,188.34,5138500
V,2022-06-23,190.60,191.88,187.98,191.08,4752800
V,2022-06-24,192.14,199.83,191.93,199.70,7754800
V,2022-06-27,199.94,201.24,196.88,197.81,6121200
V,2022-06-28,198.24,200.95,191.92,192.52,4354200
V,2022-06-29,191.74,194.97,191.74,193.86,4324600
V,2022-06-30,189.85,193.23,187.40,191.33,7045200
V,2022-07-01,191.23,194.15,189.21,193.55,4131800
V,2022-07-05,190.69,194.90,188.65,194.87,4110200
V,2022-07-06,194.35,196.79,193.06,195.44,4111200
V,2022-07-07,196.82,197.68,194.39,197.07,4650700
V,2022-07-08,196.60,198.33,194.80,197.82,3621800
V,2022-07-11,196.29,200.90,196.29,199.27,5353600
V,2022-07-12,197.51,202.24,197.03,199.03,6779500
V,2022-07-13,194.77,199.76,193.86,198.38,7597300
V,2022-07-14,194.35,200.26,192.39,200.09,5605500
V,2022-07-15,203.45,205.73,201.33,204.10,7245700
V,2022-07-18,205.52,206.89,200.80,201.35,4648900
V,2022-07-19,202.34,208.06,202.03,207.62,4927100
V,2022-07-20,206.01,208.08,205.24,207.34,4460300
V,2022-07-21,207.13,210.77,206.72,210.08,4801300
V,2022-07-22,211.77,211.91,206.13,207.66,5071500
V,2022-07-25,208.52,208.73,205.64,208.22,4357200
V,2022-07-26,207.81,209.07,205.77,206.49,6141000
V,2022-07-27,204.81,210.72,195.51,204.52,17432200
V,2022-07-28,204.69,206.71,202.04,205.38,7477100
V,2022-07-29,206.01,208.11,203.90,206.12,6059700
V,2022-08-01,202.56,207.94,201.69,205.39,8028400
V,2022-08-02,201.93,202.94,198.17,200.43,9939400
V,2022-08-03,202.11,204.39,201.03,202.59,9520100
V,2022-08-04,204.58,208.81,202.66,207.44,6789700
V,2022-08-05,204.76,209.85,204.55,209.77,5553700
V,2022-08-08,209.15,210.51,206.06,207.29,4063400
V,2022-08-09,206.01,207.42,203.82,204.32,4596800
V,2022-08-10,208.76,208.77,205.34,206.11,5746400
V,2022-08-11,207.63,207.83,205.00,205.48,6639600
V,2022-08-12,207.35,207.56,204.52,205.72,6443700
V,2022-08-15,204.79,210.99,204.79,210.68,5290600
V,2022-08-16,208.86,211.84,206.50,211.38,6564400
V,2022-08-17,209.29,210.44,207.10,208.83,4902500
V,2022-08-18,208.19,210.27,206.79,209.54,4516400
V,2022-08-19,208.43,209.52,206.75,207.17,4178800
V,2022-08-22,204.37,205.64,202.68,203.07,5139500
V,2022-08-23,202.48,203.75,201.05,201.31,3525500
V,2022-08-24,201.15,202.82,200.22,201.19,4230800
V,2022-08-25,201.89,204.34,201.02,204.25,4495000
V,2022-08-26,204.20,204.68,197.32,197.51,5060200
V,2022-08-29,195.91,198.55,195.30,196.96,4476200
V,2022-08-30,198.51,198.99,194.90,196.04,3918200
V,2022-08-31,195.67,197.78,193.37,193.44,6559000
V,2022-09-01,193.45,195.11,191.44,194.82,5608300
V,2022-09-02,197.07,197.11,191.63,192.51,4508100
V,2022-09-06,192.65,194.73,191.19,193.37,4547800
V,2022-09-07,193.44,195.80,191.99,195.10,4098300
V,2022-09-08,192.16,195.77,191.73,195.38,4377600
V,2022-09-09,196.71,200.92,196.01,199.75,4885600
V,2022-09-12,201.02,201.69,199.51,201.15,3812300
V,2022-09-13,196.69,198.07,193.59,194.37,5217900
V,2022-09-14,194.69,195.55,192.80,194.12,4632800
V,2022-09-15,192.83,194.99,189.37,190.19,6099300
V,2022-09-16,185.17,188.68,183.23,188.17,9398200
V,2022-09-19,186.51,188.84,185.65,188.01,8133600
V,2022-09-20,186.03,187.91,185.24,186.97,5292500
V,2022-09-21,187.42,187.97,182.04,182.06,6705900
V,2022-09-22,181.41,182.24,179.76,180.86,6604700
V,2022-09-23,178.60,179.68,177.39,179.08,10755800
V,2022-09-26,178.18,179.60,175.13,175.80,9914600
V,2022-09-27,177.67,179.94,172.32,173.15,9799600
V,2022-09-28,172.56,175.32,170.19,174.43,9751000
V,2022-09-29,174.08,177.40,173.99,175.28,9105200
V,2022-09-30,175.28,178.07,172.89,172.94,9472300
V,2022-10-03,174.58,178.49,173.42,176.83,8842300
V,2022-10-04,180.14,181.27,178.21,180.72,7081400
V,2022-10-05,178.47,183.81,177.52,182.69,6119900
V,2022-10-06,181.70,183.06,180.33,180.67,5163000
V,2022-10-07,178.58,179.71,177.10,178.95,5610300
V,2022-10-10,179.24,179.88,176.10,177.35,4743800
V,2022-10-11,175.58,176.82,173.46,174.39,6294500
V,2022-10-12,174.34,175.80,173.49,173.51,4884300
V,2022-10-13,170.36,180.45,169.97,179.76,8426400
V,2022-10-14,181.83,182.16,177.24,177.77,6449400
V,2022-10-17,181.06,183.57,178.00,180.33,13952100
V,2022-10-18,184.46,185.14,180.81,182.20,5209200
V,2022-10-19,180.57,182.66,179.86,181.46,4927000
V,2022-10-20,181.51,185.91,181.48,182.25,5706700
V,2022-10-21,180.87,185.88,180.14,185.32,7582500
V,2022-10-24,186.33,188.01,184.08,185.65,7299200
V,2022-10-25,185.81,190.05,185.66,189.22,11907200
V,2022-10-26,191.36,200.89,191.29,197.93,15450000
V,2022-10-27,197.92,200.85,196.24,198.87,7946700
V,2022-10-28,199.56,205.91,197.92,203.78,8455600
V,2022-10-31,203.38,204.06,200.73,201.66,8674100
V,2022-11-01,203.37,204.40,199.88,201.44,5919500
V,2022-11-02,200.30,201.51,195.26,195.62,6985600
V,2022-11-03,193.02,193.57,189.03,189.58,8236200
V,2022-11-04,191.77,196.10,190.16,191.75,9680100
V,2022-11-07,193.06,195.12,191.94,194.79,7821300
V,2022-11-08,196.31,198.70,194.44,196.43,6943700
V,2022-11-09,195.81,196.43,188.62,189.21,7320200
V,2022-11-10,198.14,200.75,195.15,200.56,8048900
V,2022-11-11,200.98,201.40,197.23,200.01,9601000
V,2022-11-14,198.54,204.07,198.26,201.82,5796100
V,2022-11-15,204.87,208.52,202.46,204.87,7316100
V,2022-11-16,203.50,205.75,203.15,205.02,6125300
V,2022-11-17,202.89,206.13,202.27,205.85,5385600
V,2022-11-18,207.98,208.95,204.63,205.66,8028500
V,2022-11-21,205.18,205.42,200.87,201.29,10450900
V,2022-11-22,202.48,205.35,200.35,205.21,5273100
V,2022-11-23,204.88,207.65,204.81,206.57,3807300
V,2022-11-25,206.55,208.79,206.24,208.58,1993500
V,2022-11-28,207.09,209.25,205.52,206.11,10229400
V,2022-11-29,204.25,205.03,202.30,203.97,8986900
V,2022-11-30,203.15,211.71,202.94,211.71,13918100
V,2022-12-01,211.71,213.32,210.06,211.71,11261500
V,2022-12-02,210.47,213.16,209.02,212.36,5132800
V,2022-12-05,210.40,211.63,207.86,208.47,9006300
V,2022-12-06,206.84,206.96,202.58,203.99,5986000
V,2022-12-07,203.71,203.93,200.13,202.75,7923800
V,2022-12-08,204.41,205.18,202.69,204.01,4896500
V,2022-12-09,202.85,205.39,202.46,203.62,4928400
V,2022-12-12,204.88,209.59,204.37,209.36,5941700
V,2022-12-13,214.19,214.62,207.44,207.85,14585000
V,2022-12-14,207.66,211.01,206.47,208.12,7001700
V,2022-12-15,204.49,206.66,201.78,202.85,10831800
V,2022-12-16,202.44,203.32,200.30,201.85,12472900
V,2022-12-19,201.60,202.42,198.98,199.83,4893600
V,2022-12-20,198.91,201.50,198.59,200.36,5024900
V,2022-12-21,201.54,202.89,200.57,201.77,4086900
V,2022-12-22,200.74,201.62,197.21,200.06,5690300
V,2022-12-23,199.16,201.22,198.56,200.82,3246000
V,2022-12-27,200.90,201.84,199.62,201.26,2904900
V,2022-12-28,201.65,203.45,199.81,200.00,3139200
V,2022-12-29,200.93,203.45,200.49,202.99,3675500
V,2022-12-30,201.28,202.97,200.69,202.70,4159400
V,2023-01-03,204.18,207.16,201.14,202.34,4202800
V,2023-01-04,204.51,208.01,204.51,207.43,6606200
V,2023-01-05,208.59,208.94,205.33,205.97,5246000
V,2023-01-06,208.79,212.83,207.90,212.45,6829700
V,2023-01-09,213.73,216.80,213.03,213.27,6294500
V,2023-01-10,213.66,216.97,212.87,215.70,10857000
V,2023-01-11,215.90,216.77,214.35,216.69,5408200
V,2023-01-12,216.69,218.36,215.24,218.17,4264400
V,2023-01-13,216.50,218.31,214.78,217.63,4283200
V,2023-01-17,216.96,218.93,216.95,217.57,6101100
V,2023-01-18,218.62,219.51,214.09,214.11,6558000
V,2023-01-19,212.79,216.12,212.20,215.04,4853100
V,2023-01-20,215.75,218.96,215.04,218.85,5211000
V,2023-01-23,219.13,220.69,217.71,218.72,5501500
V,2023-01-24,216.61,224.40,211.35,218.44,5274900
V,2023-01-25,216.22,219.49,215.78,219.42,4729600
V,2023-01-26,220.49,221.55,218.22,219.24,7043400
V,2023-01-27,222.45,227.17,221.71,225.80,11382600
V,2023-01-30,224.59,224.81,222.38,223.52,5677400
V,2023-01-31,223.24,225.18,222.88,224.60,11294200
V,2023-02-01,223.78,226.99,222.25,225.28,5792700
V,2023-02-02,228.26,228.59,222.81,223.97,7190000
V,2023-02-03,223.12,225.24,222.09,224.52,5243600
V,2023-02-06,223.13,224.65,222.48,223.85,3402400
V,2023-02-07,222.47,226.48,222.40,225.69,4042600
V,2023-02-08,224.73,226.21,224.39,224.59,4978600
V,2023-02-09,227.19,227.26,223.99,224.20,5238400
V,2023-02-10,223.82,224.75,221.08,222.10,4509700
V,2023-02-13,221.79,224.67,221.19,223.74,4946700
V,2023-02-14,223.54,226.22,222.07,224.24,4829400
V,2023-02-15,222.48,223.93,221.71,223.78,4407300
V,2023-02-16,220.99,223.23,220.60,220.76,3865900
V,2023-02-17,219.15,219.72,216.76,218.54,4520200
V,2023-02-21,215.22,217.45,215.05,215.67,7276100
V,2023-02-22,215.46,216.77,214.52,215.08,4621800
V,2023-02-23,216.59,217.10,214.02,216.17,5533800
V,2023-02-24,213.58,215.30,212.58,214.62,4414400
V,2023-02-27,215.77,216.47,214.42,215.40,4255300
V,2023-02-28,215.06,216.79,214.57,215.00,5385400
V,2023-03-01,214.53,215.33,211.57,213.46,4792700
V,2023-03-02,213.00,214.67,212.22,214.14,5539300
V,2023-03-03,215.26,218.99,214.96,218.75,6055400
V,2023-03-06,218.90,222.31,218.67,221.66,5737600
V,2023-03-07,221.66,222.28,218.07,218.16,4386800
V,2023-03-08,216.98,217.93,216.21,217.20,4194900
V,2023-03-09,216.43,219.33,214.73,215.07,5066700
V,2023-03-10,214.11,214.20,210.64,211.29,6638900
V,2023-03-13,209.81,212.96,207.73,209.66,6810800
V,2023-03-14,213.11,214.93,211.19,213.75,7985600
V,2023-03-15,209.60,212.04,208.87,211.51,8372200
V,2023-03-16,210.34,212.70,204.07,212.57,13674600
V,2023-03-17,210.05,213.75,210.05,212.51,18801200
V,2023-03-20,212.13,215.60,211.97,213.25,9817400
V,2023-03-21,216.37,217.51,213.77,216.97,8971400
V,2023-03-22,217.51,219.85,214.98,215.10,6700600
V,2023-03-23,215.49,220.19,215.32,217.59,6427700
V,2023-03-24,215.72,216.36,213.35,216.08,4791500
V,2023-03-27,217.59,219.05,216.42,216.83,7210900
V,2023-03-28,217.82,218.32,213.74,215.38,6418400
V,2023-03-29,217.30,218.53,215.96,218.29,4483000
V,2023-03-30,218.89,219.21,216.24,217.37,5383900
V,2023-03-31,218.58,220.77,218.28,220.40,9509000
V,2023-04-03,220.17,224.02,219.09,223.86,6421500
V,2023-04-04,223.86,224.89,221.74,222.55,5254700
V,2023-04-05,221.69,223.34,221.46,223.05,4813600
V,2023-04-06,221.08,221.64,219.64,220.92,4285200
V,2023-04-10,220.50,221.40,219.28,221.35,4952200
